,Wban Number, YearMonthDay, Avg Temp
19889,54743,20030710,66
8933,14739,20030710,66
1335,3856,20030710,79
132,3026,20030710,77
5011,12916,20030710,84
14093,24013,20030710,68
1459,3870,20030710,78
2017,3940,20030710,81
3255,4808,20030710,71
14900,24110,20030711,80
10,3013,20030711,84
3992,11640,20030711,84
2358,3966,20030711,76
3101,4781,20030711,73
19828,54740,20030711,60
11379,14940,20030711,68
3376,4839,20030711,63
470,3144,20030711,93
3806,4854,20030711,58
1150,3816,20030711,77
14962,24126,20030711,83
226,3029,20030711,71
11410,14941,20030711,71
1181,3818,20030711,83
3624,4848,20030711,68
3194,4803,20030711,60
3163,4789,20030711,70
3407,4840,20030711,65
6181,13781,20030711,77
19859,54742,20030711,59
2729,4109,20030711,78
2853,4113,20030711,80
346,3102,20030711,82
4734,12884,20030711,83
2977,4725,20030711,68
14094,24013,20030711,68
11993,23009,20030711,86
19890,54743,20030711,74
315,3032,20030711,84
2822,4112,20030711,62
1026,3810,20030711,76
21988,93721,20030711,77
5718,13728,20030711,78
14032,24011,20030711,69
284,3031,20030711,86
16605,25323,20030711,60
685,3170,20030711,73
3256,4808,20030711,67
439,3131,20030711,73
3562,4846,20030711,67
13167,23176,20030711,81
5012,12916,20030711,83
3287,4826,20030711,63
16543,25308,20030711,60
16574,25309,20030711,68
5933,13739,20030711,80
11720,21504,20030711,78
4052,12812,20030711,84
3469,4842,20030711,67
532,3160,20030711,91
2760,4110,20030711,81
1088,3812,20030711,72
3314,4836,20030711,57
3225,4804,20030711,70
6057,13744,20030711,79
14187,24018,20030711,72
4083,12815,20030711,85
3593,4847,20030711,66
257,3030,20030711,82
19709,54728,20030711,58
3008,4726,20030711,67
11745,21510,20030711,81
2791,4111,20030711,76
1057,3811,20030711,80
563,3162,20030711,0
3500,4843,20030711,67
133,3026,20030711,74
6119,13764,20030711,79
1894,3932,20030711,87
1863,3928,20030711,87
8595,14707,20030711,70
10790,14914,20030711,66
1615,3888,20030711,79
8564,14702,20030711,62
9181,14752,20030711,67
1522,3878,20030711,81
11193,14933,20030711,73
9708,14794,20030711,69
1460,3870,20030711,78
9677,14792,20030711,75
8626,14710,20030711,61
11286,14937,20030711,70
7358,13939,20030711,82
9027,14745,20030711,60
2018,3940,20030711,81
1367,3859,20030711,69
1336,3856,20030711,78
11224,14935,20030711,75
1584,3887,20030711,73
8411,14605,20030711,58
20107,54771,20030711,59
2234,3960,20030711,78
1243,3822,20030711,86
11131,14929,20030711,67
11255,14936,20030711,69
1677,3893,20030711,70
9646,14787,20030711,66
102,3024,20030711,88
11348,14939,20030711,75
8810,14734,20030711,76
10728,14910,20030711,65
9367,14763,20030711,61
1212,3820,20030711,81
9429,14765,20030711,68
1801,3919,20030711,85
2296,3963,20030711,74
2080,3947,20030711,77
8934,14739,20030711,63
6367,13838,20030711,81
1305,3849,20030711,73
10759,14913,20030711,63
8965,14740,20030711,66
1708,3894,20030711,76
1646,3889,20030711,72
1429,3868,20030711,71
2141,3953,20030711,80
6305,13833,20030711,81
1398,3860,20030711,0
21864,93706,20030711,76
1274,3847,20030711,72
71,3017,20030711,77
8442,14606,20030711,57
564,3162,20030712,92
1523,3878,20030712,79
5719,13728,20030712,75
1337,3856,20030712,78
1647,3889,20030712,69
19710,54728,20030712,64
8443,14606,20030712,66
2978,4725,20030712,66
4735,12884,20030712,83
2823,4112,20030712,62
686,3170,20030712,76
2019,3940,20030712,81
285,3031,20030712,86
9678,14792,20030712,74
1306,3849,20030712,71
14033,24011,20030712,69
13168,23176,20030712,84
72,3017,20030712,76
8565,14702,20030712,72
3501,4843,20030712,67
11194,14933,20030712,72
5013,12916,20030712,83
16544,25308,20030712,62
3288,4826,20030712,66
2854,4113,20030712,82
103,3024,20030712,87
2081,3947,20030712,74
4053,12812,20030712,81
16606,25323,20030712,63
3594,4847,20030712,68
21865,93706,20030712,73
8811,14734,20030712,77
3164,4789,20030712,70
1399,3860,20030712,70
14963,24126,20030712,85
11,3013,20030712,82
3807,4854,20030712,64
3226,4804,20030712,69
1864,3928,20030712,82
1709,3894,20030712,75
1802,3919,20030712,78
10760,14913,20030712,67
3195,4803,20030712,63
8966,14740,20030712,73
347,3102,20030712,81
134,3026,20030712,75
8935,14739,20030712,72
3625,4848,20030712,69
1430,3868,20030712,70
440,3131,20030712,74
471,3144,20030712,97
10729,14910,20030712,67
3993,11640,20030712,82
21989,93721,20030712,73
4084,12815,20030712,82
14095,24013,20030712,70
1678,3893,20030712,71
3563,4846,20030712,66
11132,14929,20030712,67
3009,4726,20030712,64
1895,3932,20030712,88
14188,24018,20030712,75
533,3160,20030712,96
3257,4808,20030712,67
1368,3859,20030712,66
9028,14745,20030712,70
8627,14710,20030712,71
1461,3870,20030712,77
316,3032,20030712,84
3102,4781,20030712,73
9709,14794,20030712,73
10791,14914,20030712,67
14901,24110,20030712,82
16575,25309,20030712,64
8596,14707,20030712,70
11225,14935,20030712,70
9182,14752,20030712,73
2235,3960,20030712,77
1585,3887,20030712,M    
1089,3812,20030712,69
6368,13838,20030712,83
1616,3888,20030712,78
11287,14937,20030712,70
2142,3953,20030712,71
1058,3811,20030712,77
3315,4836,20030712,62
6182,13781,20030712,75
1151,3816,20030712,81
2792,4111,20030712,74
3408,4840,20030712,67
2297,3963,20030712,75
9368,14763,20030712,67
9647,14787,20030712,71
1027,3810,20030712,73
11411,14941,20030712,69
3377,4839,20030712,63
11746,21510,20030712,81
8412,14605,20030712,65
3470,4842,20030712,66
6058,13744,20030712,80
11256,14936,20030712,67
1213,3820,20030712,81
19829,54740,20030712,68
9430,14765,20030712,72
5934,13739,20030712,79
11721,21504,20030712,78
6306,13833,20030712,80
11380,14940,20030712,67
11994,23009,20030712,85
7359,13939,20030712,81
1182,3818,20030712,81
2761,4110,20030712,78
258,3030,20030712,81
2359,3966,20030712,75
20108,54771,20030712,66
1244,3822,20030712,84
2730,4109,20030712,78
227,3029,20030712,79
11349,14939,20030712,71
19891,54743,20030712,74
6120,13764,20030712,75
1275,3847,20030712,72
19860,54742,20030712,68
3994,11640,20030713,80
2236,3960,20030713,74
3258,4808,20030713,68
8628,14710,20030713,71
9710,14794,20030713,72
4054,12812,20030713,82
1617,3888,20030713,78
9029,14745,20030713,67
1586,3887,20030713,69
14902,24110,20030713,73
317,3032,20030713,82
1152,3816,20030713,78
7360,13939,20030713,83
6121,13764,20030713,76
10792,14914,20030713,74
11288,14937,20030713,70
21866,93706,20030713,71
1369,3859,20030713,67
3103,4781,20030713,74
16576,25309,20030713,61
228,3029,20030713,73
1028,3810,20030713,72
1865,3928,20030713,84
1803,3919,20030713,81
1183,3818,20030713,79
8967,14740,20030713,70
2360,3966,20030713,74
3196,4803,20030713,65
11350,14939,20030713,78
19861,54742,20030713,63
8936,14739,20030713,75
348,3102,20030713,82
135,3026,20030713,77
3626,4848,20030713,69
11381,14940,20030713,67
10730,14910,20030713,71
6307,13833,20030713,82
1431,3868,20030713,70
441,3131,20030713,72
2731,4109,20030713,73
1710,3894,20030713,78
14964,24126,20030713,82
12,3013,20030713,M    
472,3144,20030713,98
6369,13838,20030713,80
11412,14941,20030713,75
3378,4839,20030713,66
8812,14734,20030713,77
3409,4840,20030713,70
3165,4789,20030713,0
2298,3963,20030713,75
1400,3860,20030713,71
6183,13781,20030713,73
3808,4854,20030713,65
9431,14765,20030713,75
3227,4804,20030713,68
10761,14913,20030713,68
1214,3820,20030713,77
3595,4847,20030713,68
14189,24018,20030713,77
16545,25308,20030713,60
9679,14792,20030713,74
2979,4725,20030713,65
73,3017,20030713,81
1338,3856,20030713,79
11747,21510,20030713,83
3471,4842,20030713,65
1276,3847,20030713,72
286,3031,20030713,86
14034,24011,20030713,79
13169,23176,20030713,84
1307,3849,20030713,71
2020,3940,20030713,82
534,3160,20030713,95
19892,54743,20030713,72
4736,12884,20030713,80
1059,3811,20030713,80
8413,14605,20030713,70
5935,13739,20030713,77
3316,4836,20030713,65
8566,14702,20030713,72
2793,4111,20030713,74
11195,14933,20030713,74
3502,4843,20030713,67
687,3170,20030713,73
9648,14787,20030713,71
5014,12916,20030713,82
20109,54771,20030713,64
2143,3953,20030713,M    
3289,4826,20030713,68
2855,4113,20030713,75
9183,14752,20030713,73
2082,3947,20030713,78
11257,14936,20030713,77
21990,93721,20030713,73
11722,21504,20030713,80
11226,14935,20030713,75
2824,4112,20030713,59
1896,3932,20030713,93
19711,54728,20030713,59
3564,4846,20030713,68
3010,4726,20030713,64
19830,54740,20030713,63
11133,14929,20030713,74
2762,4110,20030713,76
1679,3893,20030713,70
1090,3812,20030713,71
14096,24013,20030713,77
1524,3878,20030713,79
1245,3822,20030713,79
104,3024,20030713,91
1462,3870,20030713,76
16607,25323,20030713,61
565,3162,20030713,92
6059,13744,20030713,79
1648,3889,20030713,71
4085,12815,20030713,81
8597,14707,20030713,71
5720,13728,20030713,74
9369,14763,20030713,62
11995,23009,20030713,88
259,3030,20030713,83
8444,14606,20030713,69
260,3030,20030714,84
1525,3878,20030714,75
9184,14752,20030714,70
19862,54742,20030714,68
19712,54728,20030714,64
1711,3894,20030714,76
349,3102,20030714,82
1649,3889,20030714,73
9030,14745,20030714,68
3290,4826,20030714,71
3259,4808,20030714,69
19831,54740,20030714,66
229,3029,20030714,75
3565,4846,20030714,70
1680,3893,20030714,72
1463,3870,20030714,0
9370,14763,20030714,65
318,3032,20030714,85
16577,25309,20030714,58
20110,54771,20030714,67
1618,3888,20030714,77
16608,25323,20030714,59
3503,4843,20030714,68
8968,14740,20030714,69
9680,14792,20030714,71
1587,3887,20030714,71
287,3031,20030714,87
3379,4839,20030714,71
3410,4840,20030714,72
3596,4847,20030714,71
136,3026,20030714,80
3317,4836,20030714,65
1432,3868,20030714,73
9432,14765,20030714,70
3228,4804,20030714,71
9649,14787,20030714,67
9711,14794,20030714,67
3472,4842,20030714,68
11351,14939,20030714,85
74,3017,20030714,81
8567,14702,20030714,70
2763,4110,20030714,73
2021,3940,20030714,80
1091,3812,20030714,70
4737,12884,20030714,81
14035,24011,20030714,78
2980,4725,20030714,67
1339,3856,20030714,78
11723,21504,20030714,79
566,3162,20030714,92
8598,14707,20030714,67
2237,3960,20030714,76
7361,13939,20030714,81
4086,12815,20030714,82
14097,24013,20030714,72
6122,13764,20030714,71
8414,14605,20030714,69
11134,14929,20030714,76
3011,4726,20030714,66
5015,12916,20030714,82
16546,25308,20030714,63
2856,4113,20030714,70
11196,14933,20030714,79
2794,4111,20030714,70
2144,3953,20030714,80
11748,21510,20030714,82
5936,13739,20030714,75
1277,3847,20030714,72
19893,54743,20030714,71
11227,14935,20030714,84
11996,23009,20030714,90
11258,14936,20030714,76
1897,3932,20030714,92
6060,13744,20030714,78
2825,4112,20030714,59
5721,13728,20030714,74
8445,14606,20030714,67
105,3024,20030714,92
2083,3947,20030714,85
13170,23176,20030714,81
1246,3822,20030714,79
1308,3849,20030714,72
688,3170,20030714,73
1029,3810,20030714,73
1153,3816,20030714,77
1060,3811,20030714,79
21991,93721,20030714,73
1866,3928,20030714,92
535,3160,20030714,95
8813,14734,20030714,73
3166,4789,20030714,68
6184,13781,20030714,72
11382,14940,20030714,72
3809,4854,20030714,68
1401,3860,20030714,73
10762,14913,20030714,69
14965,24126,20030714,81
1184,3818,20030714,80
1804,3919,20030714,91
442,3131,20030714,71
2361,3966,20030714,75
3197,4803,20030714,69
10731,14910,20030714,73
8937,14739,20030714,71
3627,4848,20030714,72
6308,13833,20030714,79
3995,11640,20030714,84
2299,3963,20030714,79
473,3144,20030714,100
1370,3859,20030714,69
6370,13838,20030714,79
13,3013,20030714,81
3104,4781,20030714,70
14190,24018,20030714,78
2732,4109,20030714,72
21867,93706,20030714,72
11413,14941,20030714,83
11289,14937,20030714,72
8629,14710,20030714,70
4055,12812,20030714,81
10793,14914,20030714,74
14903,24110,20030714,70
1215,3820,20030714,78
6309,13833,20030715,81
6123,13764,20030715,72
11749,21510,20030715,81
11414,14941,20030715,77
3473,4842,20030715,69
6371,13838,20030715,81
21868,93706,20030715,75
7362,13939,20030715,83
3411,4840,20030715,69
6185,13781,20030715,72
11259,14936,20030715,72
19832,54740,20030715,69
11290,14937,20030715,74
9433,14765,20030715,72
9371,14763,20030715,66
19894,54743,20030715,72
20111,54771,20030715,69
11383,14940,20030715,70
6061,13744,20030715,0
8938,14739,20030715,70
5016,12916,20030715,85
5937,13739,20030715,76
11352,14939,20030715,80
21992,93721,20030715,73
14191,24018,20030715,76
8630,14710,20030715,71
10794,14914,20030715,70
16578,25309,20030715,57
14904,24110,20030715,77
8969,14740,20030715,73
4056,12812,20030715,82
3996,11640,20030715,84
10763,14913,20030715,67
3597,4847,20030715,71
8814,14734,20030715,75
3810,4854,20030715,63
14966,24126,20030715,86
10732,14910,20030715,68
3628,4848,20030715,72
16547,25308,20030715,56
9712,14794,20030715,69
8415,14605,20030715,69
3566,4846,20030715,75
8599,14707,20030715,67
9650,14787,20030715,70
11228,14935,20030715,77
11997,23009,20030715,85
19713,54728,20030715,64
5722,13728,20030715,77
8446,14606,20030715,69
9185,14752,20030715,72
13171,23176,20030715,79
9031,14745,20030715,70
11197,14933,20030715,79
4738,12884,20030715,83
14036,24011,20030715,72
16609,25323,20030715,62
3504,4843,20030715,73
11135,14929,20030715,68
9681,14792,20030715,73
4087,12815,20030715,81
14098,24013,20030715,71
8568,14702,20030715,70
19863,54742,20030715,69
137,3026,20030715,76
1247,3822,20030715,80
1526,3878,20030715,79
1278,3847,20030715,76
2826,4112,20030715,63
1650,3889,20030715,75
2795,4111,20030715,77
14,3013,20030715,79
3318,4836,20030715,68
1619,3888,20030715,79
3229,4804,20030715,71
75,3017,20030715,79
689,3170,20030715,73
1867,3928,20030715,86
1216,3820,20030715,79
1340,3856,20030715,81
2733,4109,20030715,76
1433,3868,20030715,76
443,3131,20030715,70
3012,4726,20030715,71
1805,3919,20030715,86
1371,3859,20030715,71
536,3160,20030715,97
288,3031,20030715,84
3260,4808,20030715,73
230,3029,20030715,76
1185,3818,20030715,82
1154,3816,20030715,83
567,3162,20030715,92
3105,4781,20030715,70
2300,3963,20030715,81
1712,3894,20030715,78
474,3144,20030715,98
2084,3947,20030715,84
106,3024,20030715,90
2145,3953,20030715,84
3291,4826,20030715,68
1309,3849,20030715,75
2857,4113,20030715,74
3167,4789,20030715,70
2981,4725,20030715,69
2238,3960,20030715,80
1588,3887,20030715,80
1898,3932,20030715,92
1092,3812,20030715,73
1402,3860,20030715,74
3198,4803,20030715,61
1681,3893,20030715,72
350,3102,20030715,83
319,3032,20030715,85
1030,3810,20030715,75
1061,3811,20030715,83
3380,4839,20030715,72
2764,4110,20030715,75
1464,3870,20030715,0
2362,3966,20030715,79
2022,3940,20030715,81
5938,13739,20030716,82
76,3017,20030716,81
1527,3878,20030716,82
9372,14763,20030716,70
3598,4847,20030716,70
3811,4854,20030716,63
8447,14606,20030716,60
3106,4781,20030716,74
5017,12916,20030716,85
1310,3849,20030716,77
1713,3894,20030716,80
4057,12812,20030716,82
568,3162,20030716,94
11750,21510,20030716,83
14099,24013,20030716,73
11415,14941,20030716,78
11136,14929,20030716,78
107,3024,20030716,87
6186,13781,20030716,79
11998,23009,20030716,83
3168,4789,20030716,77
21993,93721,20030716,80
1155,3816,20030716,80
1062,3811,20030716,82
9713,14794,20030716,68
5723,13728,20030716,80
19714,54728,20030716,65
11198,14933,20030716,76
2146,3953,20030716,86
13172,23176,20030716,80
8416,14605,20030716,61
11229,14935,20030716,82
2734,4109,20030716,79
2239,3960,20030716,76
3629,4848,20030716,70
1341,3856,20030716,78
19895,54743,20030716,77
138,3026,20030716,81
1248,3822,20030716,82
537,3160,20030716,94
7363,13939,20030716,83
1682,3893,20030716,73
3230,4804,20030716,72
1651,3889,20030716,78
15,3013,20030716,85
3199,4803,20030716,66
1031,3810,20030716,77
3997,11640,20030716,81
14037,24011,20030716,79
9682,14792,20030716,79
2827,4112,20030716,63
9032,14745,20030716,65
21869,93706,20030716,78
8970,14740,20030716,72
1093,3812,20030716,75
20112,54771,20030716,69
1465,3870,20030716,81
690,3170,20030716,74
9186,14752,20030716,72
1434,3868,20030716,72
2363,3966,20030716,76
6062,13744,20030716,0
10733,14910,20030716,73
19864,54742,20030716,66
3319,4836,20030716,66
3474,4842,20030716,68
1217,3820,20030716,82
19833,54740,20030716,67
1868,3928,20030716,88
2858,4113,20030716,78
8815,14734,20030716,81
11353,14939,20030716,78
9434,14765,20030716,67
14967,24126,20030716,88
1372,3859,20030716,71
16548,25308,20030716,57
2023,3940,20030716,82
6310,13833,20030716,83
351,3102,20030716,85
16610,25323,20030716,58
4739,12884,20030716,83
320,3032,20030716,76
1403,3860,20030716,77
9651,14787,20030716,70
8600,14707,20030716,66
10764,14913,20030716,66
10795,14914,20030716,76
3381,4839,20030716,66
3412,4840,20030716,68
1589,3887,20030716,74
1899,3932,20030716,86
8631,14710,20030716,69
11291,14937,20030716,70
16579,25309,20030716,54
2765,4110,20030716,80
2982,4725,20030716,70
4088,12815,20030716,80
444,3131,20030716,80
3261,4808,20030716,68
11384,14940,20030716,68
14192,24018,20030716,81
289,3031,20030716,81
1186,3818,20030716,82
8569,14702,20030716,68
2085,3947,20030716,84
2301,3963,20030716,78
6372,13838,20030716,81
475,3144,20030716,99
231,3029,20030716,72
14905,24110,20030716,76
3567,4846,20030716,69
6124,13764,20030716,79
8939,14739,20030716,70
2796,4111,20030716,76
3013,4726,20030716,70
3505,4843,20030716,66
1620,3888,20030716,80
11260,14936,20030716,80
1806,3919,20030716,90
3292,4826,20030716,67
1279,3847,20030716,75
2859,4113,20030717,72
7364,13939,20030717,87
1249,3822,20030717,83
2983,4725,20030717,68
1094,3812,20030717,76
11385,14940,20030717,73
5018,12916,20030717,84
9187,14752,20030717,72
3169,4789,20030717,69
4058,12812,20030717,83
9373,14763,20030717,67
11751,21510,20030717,82
1311,3849,20030717,75
9652,14787,20030717,72
4740,12884,20030717,81
1156,3816,20030717,77
11261,14936,20030717,79
1590,3887,20030717,76
6311,13833,20030717,84
4089,12815,20030717,82
9683,14792,20030717,72
139,3026,20030717,83
11354,14939,20030717,92
3014,4726,20030717,65
11230,14935,20030717,88
2302,3963,20030717,80
2240,3960,20030717,82
1528,3878,20030717,79
11292,14937,20030717,79
1218,3820,20030717,82
9435,14765,20030717,73
2364,3966,20030717,83
1621,3888,20030717,80
19834,54740,20030717,69
11416,14941,20030717,82
1280,3847,20030717,73
1187,3818,20030717,82
21870,93706,20030717,74
3998,11640,20030717,82
3107,4781,20030717,72
6373,13838,20030717,82
691,3170,20030717,76
1652,3889,20030717,75
8940,14739,20030717,77
14193,24018,20030717,82
232,3029,20030717,74
6063,13744,20030717,82
6187,13781,20030717,73
3262,4808,20030717,74
3568,4846,20030717,72
108,3024,20030717,85
5939,13739,20030717,78
8448,14606,20030717,72
1435,3868,20030717,74
352,3102,20030717,82
16580,25309,20030717,56
2766,4110,20030717,79
1714,3894,20030717,77
21994,93721,20030717,74
538,3160,20030717,94
290,3031,20030717,80
16549,25308,20030717,58
2024,3940,20030717,85
8816,14734,20030717,77
1373,3859,20030717,70
14968,24126,20030717,88
445,3131,20030717,73
3320,4836,20030717,68
10796,14914,20030717,67
19865,54742,20030717,71
8570,14702,20030717,72
2797,4111,20030717,73
1807,3919,20030717,90
3293,4826,20030717,70
3506,4843,20030717,68
10734,14910,20030717,68
